State,ICD.Chapter,Year,Deaths,Population,Crude.Rate,GDP,gdp_per_cap,Division,Region,national_crude_rate,ICD.Labels
WV,Diseases of the genitourinary system,1999,492,1811799,27.2,41714300000,23023.69,South Atlantic,South,19.03919439,Genitourinary diseases
WV,Diseases of the skin and subcutaneous tissue,2001,26,1801481,1.4,43973300000,24409.53,South Atlantic,South,1.32313522,Skin diseases
WV,Diseases of the skin and subcutaneous tissue,2002,21,1805414,1.2,45580800000,25246.73,South Atlantic,South,1.373632013,Skin diseases
WV,Diseases of the genitourinary system,2003,625,1812295,34.5,47039900000,25955.98,South Atlantic,South,20.70987835,Genitourinary diseases
WV,Diseases of the genitourinary system,2004,584,1816438,32.2,49741400000,27384.03,South Atlantic,South,20.60276928,Genitourinary diseases
WV,Diseases of the genitourinary system,2005,615,1820492,33.8,53492500000,29383.54,South Atlantic,South,21.2417848,Genitourinary diseases
WV,Diseases of the genitourinary system,2006,648,1827912,35.5,5.70E+10,31188.59,South Atlantic,South,21.30874011,Genitourinary diseases
WV,Diseases of the respiratory system,2007,2214,1834052,120.7,59273500000,32318.33,South Atlantic,South,75.45931322,Respiratory system diseases
WV,Diseases of the respiratory system,2008,2553,1840310,138.7,62694800000,34067.52,South Atlantic,South,80.59975777,Respiratory system diseases
WV,Neoplasms,1999,4865,1811799,268.5,41714300000,23023.69,South Atlantic,South,201.7863607,Neoplasms
WV,Neoplasms,2000,4884,1808344,270.1,42495600000,23499.73,South Atlantic,South,201.3478652,Neoplasms
WV,Diseases of the respiratory system,2010,2434,1852994,131.4,65998700000,35617.33,South Atlantic,South,76.9024879,Respiratory system diseases
WV,Neoplasms,2003,4740,1812295,261.5,47039900000,25955.98,South Atlantic,South,196.6388834,Neoplasms
WV,Neoplasms,2004,4815,1816438,265.1,49741400000,27384.03,South Atlantic,South,193.8038703,Neoplasms
WV,Diseases of the digestive system,2007,790,1834052,43.1,59273500000,32318.33,South Atlantic,South,29.59553922,Digestive system diseases
WV,Neoplasms,2007,4841,1834052,264,59273500000,32318.33,South Atlantic,South,191.5734448,Neoplasms
WV,Neoplasms,2008,4713,1840310,256.1,62694800000,34067.52,South Atlantic,South,190.7104595,Neoplasms
WV,"Endocrine, nutritional and metabolic diseases",2005,1067,1820492,58.6,53492500000,29383.54,South Atlantic,South,34.90565347,Endocrine & nutritional diseases
WV,"Endocrine, nutritional and metabolic diseases",2006,1031,1827912,56.4,5.70E+10,31188.59,South Atlantic,South,33.2475465,Endocrine & nutritional diseases
WV,"Endocrine, nutritional and metabolic diseases",2007,1124,1834052,61.3,59273500000,32318.33,South Atlantic,South,32.87441596,Endocrine & nutritional diseases
WV,"Endocrine, nutritional and metabolic diseases",2009,1051,1847775,56.9,63600700000,34420.15,South Atlantic,South,31.94038258,Endocrine & nutritional diseases
WV,Mental and behavioural disorders,2005,466,1820492,25.6,53492500000,29383.54,South Atlantic,South,24.18341313,Mental health
WV,Mental and behavioural disorders,2006,651,1827912,35.6,5.70E+10,31188.59,South Atlantic,South,30.75307563,Mental health
WV,Mental and behavioural disorders,2007,701,1834052,38.2,59273500000,32318.33,South Atlantic,South,29.97033438,Mental health
WV,Diseases of the nervous system,2003,815,1812295,45,47039900000,25955.98,South Atlantic,South,37.79283071,Nervous system diseases
WV,Diseases of the nervous system,2004,837,1816438,46.1,49741400000,27384.03,South Atlantic,South,38.16563456,Nervous system diseases
WV,Diseases of the nervous system,2005,819,1820492,45,53492500000,29383.54,South Atlantic,South,40.84812847,Nervous system diseases
WV,Diseases of the nervous system,2006,841,1827912,46,5.70E+10,31188.59,South Atlantic,South,41.2108842,Nervous system diseases
WV,Mental and behavioural disorders,2009,806,1847775,43.6,63600700000,34420.15,South Atlantic,South,34.63228819,Mental health
WV,Mental and behavioural disorders,2010,968,1852994,52.2,65998700000,35617.33,South Atlantic,South,39.13287323,Mental health
WV,"Congenital malformations, deformations and chromosomal abnormalities",2001,64,1801481,3.6,43973300000,24409.53,South Atlantic,South,3.664258796,Congenital malformalities
WV,"Congenital malformations, deformations and chromosomal abnormalities",2002,58,1805414,3.2,45580800000,25246.73,South Atlantic,South,3.715599419,Congenital malformalities
WV,"Congenital malformations, deformations and chromosomal abnormalities",2003,60,1812295,3.3,47039900000,25955.98,South Atlantic,South,3.625547186,Congenital malformalities
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2001,239,1801481,13.3,43973300000,24409.53,South Atlantic,South,11.34369181,Non-classified natural cuases
WV,"Congenital malformations, deformations and chromosomal abnormalities",2005,58,1820492,3.2,53492500000,29383.54,South Atlantic,South,3.522644764,Congenital malformalities
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2003,334,1812295,18.4,47039900000,25955.98,South Atlantic,South,10.83872463,Non-classified natural cuases
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2004,307,1816438,16.9,49741400000,27384.03,South Atlantic,South,10.28874826,Non-classified natural cuases
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2005,582,1820492,32,53492500000,29383.54,South Atlantic,South,10.82815656,Non-classified natural cuases
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2006,393,1827912,21.5,5.70E+10,31188.59,South Atlantic,South,10.63241818,Non-classified natural cuases
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2007,417,1834052,22.7,59273500000,32318.33,South Atlantic,South,11.12102572,Non-classified natural cuases
WV,Diseases of the musculoskeletal system and connective tissue,2001,121,1801481,6.7,43973300000,24409.53,South Atlantic,South,4.932818033,Musculoskeletal system diseases
WV,Diseases of the genitourinary system,2000,529,1808344,29.3,42495600000,23499.73,South Atlantic,South,19.3872612,Genitourinary diseases
WV,Diseases of the genitourinary system,2001,566,1801481,31.4,43973300000,24409.53,South Atlantic,South,20.01130263,Genitourinary diseases
WV,Diseases of the genitourinary system,2002,627,1805414,34.7,45580800000,25246.73,South Atlantic,South,20.2812554,Genitourinary diseases
WV,External causes of morbidity and mortality,1999,1189,1811799,65.6,41714300000,23023.69,South Atlantic,South,54.1531354,Non-natural causes
WV,External causes of morbidity and mortality,2000,1226,1808344,67.8,42495600000,23499.73,South Atlantic,South,53.75132382,Non-natural causes
WV,Diseases of the circulatory system,2009,6639,1847775,359.3,63600700000,34420.15,South Atlantic,South,255.8066593,Circulatory system diseases
WV,Diseases of the genitourinary system,2007,679,1834052,37,59273500000,32318.33,South Atlantic,South,21.49279308,Genitourinary diseases
WV,Diseases of the genitourinary system,2008,669,1840310,36.4,62694800000,34067.52,South Atlantic,South,20.76003047,Genitourinary diseases
WV,Certain infectious and parasitic diseases,2003,418,1812295,23.1,47039900000,25955.98,South Atlantic,South,22.28860112,Infectious & parasitic diseases
WV,Certain infectious and parasitic diseases,2004,461,1816438,25.4,49741400000,27384.03,South Atlantic,South,22.06858976,Infectious & parasitic diseases
WV,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,1999,72,1811799,4,41714300000,23023.69,South Atlantic,South,3.254489643,Blood diseases
WV,Diseases of the digestive system,2005,708,1820492,38.9,53492500000,29383.54,South Atlantic,South,29.57228132,Digestive system diseases
WV,Diseases of the digestive system,2006,740,1827912,40.5,5.70E+10,31188.59,South Atlantic,South,29.36089076,Digestive system diseases
WV,Mental and behavioural disorders,2008,836,1840310,45.4,62694800000,34067.52,South Atlantic,South,34.40285297,Mental health
WV,"Congenital malformations, deformations and chromosomal abnormalities",1999,83,1811799,4.6,41714300000,23023.69,South Atlantic,South,3.724553377,Congenital malformalities
WV,Diseases of the digestive system,2008,721,1840310,39.2,62694800000,34067.52,South Atlantic,South,29.9568588,Digestive system diseases
WV,Diseases of the digestive system,2009,716,1847775,38.7,63600700000,34420.15,South Atlantic,South,29.14709859,Digestive system diseases
WV,Mental and behavioural disorders,1999,325,1811799,17.9,41714300000,23023.69,South Atlantic,South,15.09746797,Mental health
WV,Mental and behavioural disorders,2000,378,1808344,20.9,42495600000,23499.73,South Atlantic,South,16.35089487,Mental health
WV,Diseases of the nervous system,1999,615,1811799,33.9,41714300000,23023.69,South Atlantic,South,30.13078748,Nervous system diseases
WV,Diseases of the nervous system,2000,659,1808344,36.4,42495600000,23499.73,South Atlantic,South,32.34076597,Nervous system diseases
WV,Diseases of the nervous system,2001,675,1801481,37.5,43973300000,24409.53,South Atlantic,South,33.87175982,Nervous system diseases
WV,Diseases of the nervous system,2002,699,1805414,38.7,45580800000,25246.73,South Atlantic,South,35.83274432,Nervous system diseases
WV,"Endocrine, nutritional and metabolic diseases",2010,1095,1852994,59.1,65998700000,35617.33,South Atlantic,South,32.02993658,Endocrine & nutritional diseases
WV,Certain conditions originating in the perinatal period,2000,73,1808344,4,42495600000,23499.73,South Atlantic,South,4.99925546,Perinatal conditions
WV,Certain conditions originating in the perinatal period,2001,86,1801481,4.8,43973300000,24409.53,South Atlantic,South,4.873162412,Perinatal conditions
WV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2008,398,1840310,21.6,62694800000,34067.52,South Atlantic,South,12.66779493,Non-classified natural cuases
WV,Diseases of the musculoskeletal system and connective tissue,2002,118,1805414,6.5,45580800000,25246.73,South Atlantic,South,5.006515545,Musculoskeletal system diseases
WV,"Congenital malformations, deformations and chromosomal abnormalities",2000,78,1808344,4.3,42495600000,23499.73,South Atlantic,South,3.758769227,Congenital malformalities
WV,Certain conditions originating in the perinatal period,2005,74,1820492,4.1,53492500000,29383.54,South Atlantic,South,4.923242907,Perinatal conditions
WV,Certain conditions originating in the perinatal period,2006,59,1827912,3.2,5.70E+10,31188.59,South Atlantic,South,4.840138166,Perinatal conditions
WV,Certain conditions originating in the perinatal period,2007,74,1834052,4,59273500000,32318.33,South Atlantic,South,4.846443416,Perinatal conditions
WV,"Congenital malformations, deformations and chromosomal abnormalities",2004,67,1816438,3.7,49741400000,27384.03,South Atlantic,South,3.58531764,Congenital malformalities
WV,Certain conditions originating in the perinatal period,2009,80,1847775,4.3,63600700000,34420.15,South Atlantic,South,4.275494549,Perinatal conditions
WV,"Congenital malformations, deformations and chromosomal abnormalities",2006,72,1827912,3.9,5.70E+10,31188.59,South Atlantic,South,3.515317077,Congenital malformalities
WV,"Congenital malformations, deformations and chromosomal abnormalities",2007,58,1834052,3.2,59273500000,32318.33,South Atlantic,South,3.459468925,Congenital malformalities
WV,"Congenital malformations, deformations and chromosomal abnormalities",2008,83,1840310,4.5,62694800000,34067.52,South Atlantic,South,3.383164795,Congenital malformalities
WV,"Congenital malformations, deformations and chromosomal abnormalities",2009,64,1847775,3.5,63600700000,34420.15,South Atlantic,South,3.221615784,Congenital malformalities
WV,"Congenital malformations, deformations and chromosomal abnormalities",2010,64,1852994,3.5,65998700000,35617.33,South Atlantic,South,3.133000743,Congenital malformalities
WV,Diseases of the musculoskeletal system and connective tissue,2005,115,1820492,6.3,53492500000,29383.54,South Atlantic,South,4.878913756,Musculoskeletal system diseases
WV,Certain conditions originating in the perinatal period,2002,92,1805414,5.1,45580800000,25246.73,South Atlantic,South,4.955755041,Perinatal conditions
WV,Diseases of the musculoskeletal system and connective tissue,2003,125,1812295,6.9,47039900000,25955.98,South Atlantic,South,4.994348086,Musculoskeletal system diseases
WV,Diseases of the musculoskeletal system and connective tissue,2004,96,1816438,5.3,49741400000,27384.03,South Atlantic,South,4.878327031,Musculoskeletal system diseases
WV,Diseases of the digestive system,2001,698,1801481,38.7,43973300000,24409.53,South Atlantic,South,30.12012308,Digestive system diseases
WV,Diseases of the digestive system,2010,762,1852994,41.1,65998700000,35617.33,South Atlantic,South,29.57581204,Digestive system diseases
WV,External causes of morbidity and mortality,2001,1297,1801481,72,43973300000,24409.53,South Atlantic,South,55.15442901,Non-natural causes
WV,Diseases of the circulatory system,2010,6538,1852994,352.8,65998700000,35617.33,South Atlantic,South,254.0778419,Circulatory system diseases
WV,Diseases of the digestive system,2004,736,1816438,40.5,49741400000,27384.03,South Atlantic,South,29.4861468,Digestive system diseases
WV,Diseases of the digestive system,2002,732,1805414,40.5,45580800000,25246.73,South Atlantic,South,30.14687243,Digestive system diseases
WV,Diseases of the respiratory system,2009,2420,1847775,131,63600700000,34420.15,South Atlantic,South,77.78948743,Respiratory system diseases
